"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff"
"Robert Jr., Luis","673357","2024","425","253",0.224,0.211,0.013000000000000012,0.379,0.378,0.0010000000000000009,0.285,0.283,0.0020000000000000018
"Lowe, Brandon","664040","2024","425","275",0.244,0.248,-0.0040000000000000036,0.473,0.488,-0.015000000000000013,0.335,0.344,-0.008999999999999952
"Pérez, Wenceel","672761","2024","425","300",0.242,0.24,0.0020000000000000018,0.383,0.364,0.019000000000000017,0.299,0.295,0.0040000000000000036
"Renfroe, Hunter","592669","2024","424","302",0.229,0.219,0.010000000000000009,0.392,0.369,0.02300000000000002,0.302,0.294,0.008000000000000007
"Haniger, Mitch","571745","2024","423","255",0.208,0.214,-0.006000000000000005,0.334,0.38,-0.045999999999999985,0.277,0.298,-0.020999999999999963
"Yoshida, Masataka","807799","2024","421","328",0.28,0.256,0.02400000000000002,0.415,0.408,0.007000000000000006,0.336,0.327,0.009000000000000008
"Tellez, Rowdy","642133","2024","421","299",0.243,0.234,0.00899999999999998,0.392,0.403,-0.01100000000000001,0.301,0.305,-0.0040000000000000036
"Moniak, Mickey","666160","2024","418","279",0.219,0.219,0,0.38,0.387,-0.007000000000000006,0.281,0.286,-0.004999999999999949
"Joe, Connor","656582","2024","416","275",0.228,0.202,0.025999999999999995,0.368,0.311,0.056999999999999995,0.305,0.279,0.025999999999999968
"Wells, Austin","669224","2024","414","275",0.229,0.242,-0.012999999999999984,0.395,0.439,-0.043999999999999984,0.315,0.343,-0.028000000000000025
"Realmuto, J.T.","592663","2024","413","279",0.266,0.264,0.0020000000000000018,0.429,0.466,-0.03700000000000003,0.326,0.34,-0.014000000000000012
"Crow-Armstrong, Pete","691718","2024","410","285",0.237,0.221,0.015999999999999986,0.384,0.377,0.007000000000000006,0.289,0.286,0.0030000000000000027
"Singleton, Jon","572138","2024","405","247",0.234,0.226,0.008000000000000007,0.386,0.39,-0.0040000000000000036,0.312,0.314,-0.0020000000000000018
"Nootbaar, Lars","663457","2024","405","273",0.244,0.261,-0.017000000000000015,0.417,0.466,-0.049000000000000044,0.331,0.358,-0.02699999999999997
"Gorman, Nolan","669357","2024","402","216",0.203,0.206,-0.002999999999999975,0.4,0.44,-0.03999999999999998,0.29,0.308,-0.018000000000000016
"Wade Jr., LaMonte","664774","2024","401","245",0.26,0.253,0.007000000000000006,0.381,0.437,-0.055999999999999994,0.337,0.356,-0.01899999999999996
"Brown, Seth","664913","2024","400","261",0.231,0.23,0.0010000000000000009,0.379,0.398,-0.019000000000000017,0.289,0.298,-0.009000000000000008
"Larnach, Trevor","663616","2024","400","268",0.259,0.254,0.0050000000000000044,0.434,0.466,-0.03200000000000003,0.336,0.346,-0.009999999999999953
"Kepler, Max","596146","2024","399","291",0.253,0.243,0.010000000000000009,0.38,0.384,-0.0040000000000000036,0.298,0.302,-0.0040000000000000036
"Hayes, Ke'Bryan","663647","2024","396","294",0.233,0.244,-0.010999999999999982,0.29,0.336,-0.04600000000000004,0.256,0.285,-0.02899999999999997
"Lee, Korey","686676","2024","394","255",0.21,0.209,0.0010000000000000009,0.347,0.342,0.004999999999999949,0.257,0.258,-0.0010000000000000009
"Hernández, Enrique","571771","2024","393","289",0.229,0.23,-0.0010000000000000009,0.373,0.375,-0.0020000000000000018,0.285,0.289,-0.0040000000000000036
"Fry, David","681807","2024","392","255",0.263,0.245,0.018000000000000016,0.448,0.406,0.04199999999999998,0.347,0.33,0.01699999999999996
"Espinal, Santiago","669289","2024","391","311",0.246,0.258,-0.01200000000000001,0.356,0.355,0.0010000000000000009,0.285,0.295,-0.010000000000000009
"Naylor, Bo","666310","2024","389","236",0.201,0.194,0.007000000000000006,0.35,0.335,0.014999999999999958,0.269,0.263,0.006000000000000005
"Benson, Will","666181","2024","388","192",0.187,0.179,0.008000000000000007,0.376,0.343,0.032999999999999974,0.285,0.272,0.012999999999999956
"Buxton, Byron","621439","2024","388","258",0.279,0.26,0.019000000000000017,0.524,0.511,0.013000000000000012,0.366,0.355,0.01100000000000001
"Perdomo, Geraldo","672695","2024","388","291",0.273,0.231,0.04200000000000001,0.374,0.326,0.04799999999999999,0.317,0.287,0.030000000000000027
"Lowe, Josh","666139","2024","387","232",0.241,0.225,0.015999999999999986,0.391,0.396,-0.0050000000000000044,0.299,0.297,0.0020000000000000018
"Gonzales, Nick","693304","2024","387","290",0.27,0.269,0.0010000000000000009,0.398,0.415,-0.01699999999999996,0.307,0.322,-0.015000000000000013
"Kirk, Alejandro","672386","2024","386","298",0.253,0.253,0,0.359,0.403,-0.04400000000000004,0.297,0.329,-0.03200000000000003
"Freeman, Tyler","671289","2024","383","283",0.209,0.236,-0.026999999999999996,0.321,0.345,-0.023999999999999966,0.283,0.307,-0.02400000000000002
"Fraley, Jake","641584","2024","382","283",0.277,0.245,0.03200000000000003,0.386,0.33,0.055999999999999994,0.314,0.29,0.02400000000000002
"Estrada, Thairo","642731","2024","381","290",0.217,0.224,-0.007000000000000006,0.343,0.342,0.0010000000000000009,0.256,0.265,-0.009000000000000008
"Horwitz, Spencer","687462","2024","381","262",0.265,0.25,0.015000000000000013,0.433,0.427,0.006000000000000005,0.344,0.34,0.003999999999999948
"Torkelson, Spencer","679529","2024","381","238",0.219,0.209,0.010000000000000009,0.374,0.358,0.016000000000000014,0.295,0.286,0.009000000000000008
"Rizzo, Anthony","519203","2024","375","274",0.228,0.239,-0.010999999999999982,0.335,0.351,-0.01599999999999996,0.285,0.302,-0.017000000000000015
"Marte, Starling","516782","2024","370","259",0.269,0.285,-0.01599999999999996,0.388,0.438,-0.04999999999999999,0.313,0.342,-0.029000000000000026
"Sosa, Lenyn","672820","2024","369","277",0.254,0.276,-0.02200000000000002,0.359,0.432,-0.07300000000000001,0.28,0.321,-0.04099999999999998
"Fermin, Freddy","666023","2024","368","277",0.271,0.241,0.030000000000000027,0.366,0.336,0.02999999999999997,0.3,0.281,0.01899999999999996
"Correa, Carlos","621043","2024","367","262",0.31,0.271,0.03899999999999998,0.517,0.458,0.059,0.385,0.358,0.027000000000000024
"Toro, Abraham","647351","2024","364","277",0.24,0.244,-0.0040000000000000036,0.35,0.374,-0.02400000000000002,0.283,0.297,-0.014000000000000012
"Rojas, Johan","679032","2024","363","277",0.243,0.225,0.017999999999999988,0.322,0.304,0.018000000000000016,0.265,0.258,0.007000000000000006
"Amaya, Miguel","665804","2024","363","274",0.232,0.249,-0.016999999999999987,0.357,0.377,-0.020000000000000018,0.283,0.302,-0.019000000000000017
"DeLuca, Jonny","676356","2024","362","257",0.217,0.229,-0.01200000000000001,0.331,0.327,0.0040000000000000036,0.269,0.277,-0.008000000000000007
"Drury, Brandon","592273","2024","360","247",0.169,0.201,-0.032,0.228,0.295,-0.06699999999999998,0.217,0.264,-0.047000000000000014
"Contreras, Willson","575929","2024","358","205",0.262,0.256,0.006000000000000005,0.468,0.461,0.007000000000000006,0.37,0.367,0.0030000000000000027
"Massey, Michael","686681","2024","356","282",0.259,0.256,0.0030000000000000027,0.449,0.429,0.020000000000000018,0.317,0.315,0.0020000000000000018
"Brennan, Will","686823","2024","353","283",0.264,0.267,-0.0030000000000000027,0.388,0.381,0.007000000000000006,0.303,0.306,-0.0030000000000000027
"Moreno, Gabriel","672515","2024","351","256",0.266,0.251,0.015000000000000013,0.38,0.393,-0.013000000000000012,0.325,0.329,-0.0040000000000000036
"Díaz, Elias","553869","2024","351","258",0.265,0.237,0.028000000000000025,0.382,0.342,0.03999999999999998,0.303,0.281,0.021999999999999964
"Tauchman, Mike","643565","2024","350","229",0.248,0.237,0.01100000000000001,0.366,0.392,-0.026000000000000023,0.325,0.332,-0.007000000000000006
"Jiménez, Eloy","650391","2024","349","255",0.238,0.243,-0.0050000000000000044,0.336,0.386,-0.04999999999999999,0.276,0.302,-0.025999999999999968
"Rosario, Amed","642708","2024","346","260",0.28,0.249,0.031000000000000028,0.38,0.367,0.013000000000000012,0.299,0.284,0.015000000000000013
"Cave, Jake","595909","2024","346","229",0.251,0.234,0.016999999999999987,0.396,0.362,0.03400000000000003,0.295,0.281,0.013999999999999957
"Bauers, Jake","641343","2024","346","184",0.199,0.199,0,0.361,0.389,-0.028000000000000025,0.294,0.304,-0.010000000000000009
"Taylor, Tyrone","621438","2024","345","241",0.248,0.246,0.0020000000000000018,0.401,0.4,0.0010000000000000009,0.304,0.305,-0.0010000000000000009
"Margot, Manuel","622534","2024","343","265",0.238,0.258,-0.020000000000000018,0.337,0.385,-0.04799999999999999,0.276,0.31,-0.033999999999999975
"Alvarez, Francisco","682626","2024","342","224",0.237,0.218,0.01899999999999999,0.403,0.372,0.031000000000000028,0.31,0.297,0.013000000000000012
"Friedl, TJ","670770","2024","341","251",0.226,0.223,0.0030000000000000027,0.38,0.322,0.057999999999999996,0.305,0.293,0.01200000000000001
"d'Arnaud, Travis","518595","2024","341","222",0.238,0.23,0.00799999999999998,0.436,0.443,-0.007000000000000006,0.319,0.323,-0.0040000000000000036
"Fitzgerald, Tyler","666149","2024","341","207",0.28,0.226,0.05400000000000002,0.497,0.383,0.11399999999999999,0.357,0.293,0.064
"Tucker, Kyle","663656","2024","339","225",0.289,0.275,0.013999999999999957,0.585,0.546,0.038999999999999924,0.419,0.402,0.01699999999999996
"Rogers, Jake","668670","2024","337","213",0.197,0.215,-0.017999999999999988,0.352,0.42,-0.068,0.264,0.299,-0.034999999999999976
"Rojas, Miguel","500743","2024","337","277",0.283,0.276,0.006999999999999951,0.41,0.36,0.04999999999999999,0.327,0.312,0.015000000000000013
"Bichette, Bo","666182","2024","336","249",0.225,0.248,-0.022999999999999993,0.322,0.377,-0.05499999999999999,0.264,0.303,-0.03899999999999998
"Wood, James","695578","2024","336","198",0.264,0.265,-0.0010000000000000009,0.427,0.449,-0.02200000000000002,0.342,0.354,-0.011999999999999955
"Merrifield, Whit","593160","2024","335","245",0.222,0.242,-0.01999999999999999,0.314,0.323,-0.009000000000000008,0.283,0.3,-0.017000000000000015
"Fortes, Nick","663743","2024","335","279",0.227,0.224,0.0030000000000000027,0.318,0.291,0.027000000000000024,0.252,0.246,0.006000000000000005
"Siani, Michael","672279","2024","334","218",0.228,0.204,0.02400000000000002,0.285,0.27,0.014999999999999958,0.257,0.246,0.01100000000000001
"Duvall, Adam","594807","2024","330","205",0.182,0.195,-0.013000000000000012,0.323,0.392,-0.069,0.252,0.284,-0.03199999999999997
"Rortvedt, Ben","666163","2024","328","202",0.228,0.202,0.025999999999999995,0.303,0.291,0.01200000000000001,0.283,0.269,0.013999999999999957
"Cabrera, Oswaldo","665828","2024","326","241",0.247,0.248,-0.0010000000000000009,0.365,0.347,0.018000000000000016,0.29,0.291,-0.0010000000000000009
"Lewis, Royce","668904","2024","325","223",0.233,0.238,-0.004999999999999977,0.452,0.435,0.017000000000000015,0.317,0.317,0
"McKinstry, Zach","656716","2024","325","230",0.215,0.24,-0.024999999999999994,0.337,0.383,-0.045999999999999985,0.27,0.301,-0.030999999999999972
"Jansen, Danny","643376","2024","324","220",0.205,0.198,0.0069999999999999785,0.349,0.345,0.0040000000000000036,0.294,0.293,0.0010000000000000009
"Rosario, Eddie","592696","2024","319","226",0.175,0.211,-0.036000000000000004,0.316,0.353,-0.03699999999999998,0.23,0.264,-0.034
"Andujar, Miguel","609280","2024","319","261",0.285,0.257,0.02799999999999997,0.377,0.344,0.03300000000000003,0.306,0.287,0.019000000000000017
"Hamilton, David","666152","2024","317","214",0.248,0.229,0.01899999999999999,0.395,0.357,0.038000000000000034,0.305,0.285,0.020000000000000018
"Palacios, Richie","680700","2024","316","198",0.223,0.247,-0.023999999999999994,0.318,0.342,-0.02400000000000002,0.303,0.325,-0.02200000000000002
"Vázquez, Christian","543877","2024","315","238",0.221,0.231,-0.010000000000000009,0.327,0.361,-0.033999999999999975,0.25,0.272,-0.02200000000000002
"Yelich, Christian","592885","2024","315","214",0.315,0.287,0.028000000000000025,0.504,0.473,0.031000000000000028,0.391,0.373,0.018000000000000016
"Pillar, Kevin","607680","2024","314","219",0.229,0.219,0.010000000000000009,0.377,0.335,0.04199999999999998,0.293,0.279,0.013999999999999957
"Meneses, Joey","608841","2024","313","224",0.231,0.221,0.010000000000000009,0.302,0.341,-0.039000000000000035,0.264,0.283,-0.01899999999999996
"Kelly, Carson","608348","2024","313","227",0.238,0.233,0.004999999999999977,0.374,0.41,-0.035999999999999976,0.304,0.318,-0.014000000000000012
"Newman, Kevin","621028","2024","311","248",0.278,0.257,0.02100000000000002,0.375,0.326,0.04899999999999999,0.298,0.275,0.022999999999999965
"Solano, Donovan","456781","2024","309","219",0.286,0.256,0.02999999999999997,0.417,0.391,0.025999999999999968,0.333,0.313,0.020000000000000018
"Laureano, Ramón","657656","2024","309","191",0.259,0.229,0.03,0.437,0.438,-0.0010000000000000009,0.324,0.313,0.01100000000000001
"Smith, Dominic","642086","2024","307","199",0.233,0.216,0.017000000000000015,0.378,0.397,-0.019000000000000017,0.306,0.308,-0.0020000000000000018
"Refsnyder, Rob","608701","2024","307","195",0.283,0.248,0.034999999999999976,0.471,0.417,0.05399999999999999,0.358,0.327,0.030999999999999972
"Rengifo, Luis","650859","2024","304","240",0.3,0.263,0.03699999999999998,0.417,0.359,0.057999999999999996,0.335,0.3,0.03500000000000003
"Vargas, Ildemaro","545121","2024","303","251",0.246,0.255,-0.009000000000000008,0.316,0.326,-0.010000000000000009,0.271,0.286,-0.014999999999999958
"Edwards, Xavier","669364","2024","303","218",0.328,0.252,0.07600000000000001,0.423,0.328,0.09499999999999997,0.359,0.3,0.059
"Rivera, Emmanuel","656896","2024","302","202",0.238,0.248,-0.010000000000000009,0.343,0.393,-0.04999999999999999,0.291,0.322,-0.031000000000000028
"Urías, Ramón","602104","2024","301","218",0.254,0.245,0.009000000000000008,0.423,0.437,-0.014000000000000012,0.325,0.331,-0.006000000000000005
"Julien, Edouard","666397","2024","301","164",0.199,0.193,0.006000000000000005,0.323,0.355,-0.03199999999999997,0.278,0.288,-0.009999999999999953
"Taylor, Michael A.","572191","2024","300","172",0.193,0.2,-0.007000000000000006,0.29,0.337,-0.04700000000000004,0.242,0.27,-0.028000000000000025
"Campusano, Luis","669134","2024","299","237",0.227,0.243,-0.015999999999999986,0.361,0.372,-0.01100000000000001,0.282,0.298,-0.016000000000000014
"Meadows, Parker","678009","2024","298","196",0.244,0.229,0.014999999999999986,0.433,0.388,0.044999999999999984,0.321,0.301,0.020000000000000018
"Jones, Nolan","666134","2024","297","169",0.227,0.209,0.018000000000000016,0.32,0.331,-0.01100000000000001,0.287,0.291,-0.0040000000000000036
"Carpenter, Kerry","681481","2024","296","192",0.284,0.26,0.023999999999999966,0.587,0.561,0.025999999999999912,0.39,0.379,0.01100000000000001
"Robles, Victor","645302","2024","295","210",0.307,0.256,0.05099999999999999,0.433,0.404,0.02899999999999997,0.357,0.331,0.025999999999999968
"Frazier, Adam","624428","2024","294","206",0.202,0.237,-0.034999999999999976,0.294,0.323,-0.029000000000000026,0.261,0.29,-0.02899999999999997
"Muncy, Max","571970","2024","293","166",0.232,0.228,0.0040000000000000036,0.494,0.461,0.032999999999999974,0.362,0.353,0.009000000000000008
"Iglesias, Jose","578428","2024","291","232",0.337,0.284,0.05300000000000005,0.448,0.37,0.07800000000000001,0.362,0.316,0.045999999999999985
"Báez, Javier","595879","2024","289","206",0.184,0.218,-0.034,0.294,0.353,-0.059,0.224,0.268,-0.04400000000000001
"Duran, Ezequiel","677649","2024","285","206",0.246,0.215,0.031,0.321,0.319,0.0020000000000000018,0.27,0.258,0.01200000000000001
"Bart, Joey","663698","2024","282","181",0.265,0.246,0.019000000000000017,0.462,0.448,0.014000000000000012,0.347,0.336,0.010999999999999954
"Kiermaier, Kevin","595281","2024","281","181",0.197,0.195,0.0020000000000000018,0.313,0.284,0.029000000000000026,0.241,0.237,0.0040000000000000036
"Stallings, Jacob","607732","2024","281","180",0.263,0.231,0.032,0.453,0.389,0.064,0.353,0.321,0.03199999999999997
"Sánchez, Gary","596142","2024","280","172",0.22,0.218,0.0020000000000000018,0.392,0.415,-0.022999999999999965,0.307,0.315,-0.008000000000000007
"Grichuk, Randal","545341","2024","279","210",0.291,0.275,0.01599999999999996,0.528,0.5,0.028000000000000025,0.373,0.366,0.007000000000000006
"Nevin, Tyler","663527","2024","278","184",0.204,0.215,-0.01100000000000001,0.331,0.384,-0.05299999999999999,0.276,0.304,-0.02799999999999997
"Bruján, Vidal","660644","2024","278","195",0.222,0.218,0.0040000000000000036,0.319,0.292,0.027000000000000024,0.276,0.268,0.008000000000000007
"Suwinski, Jack","669261","2024","277","170",0.182,0.218,-0.036000000000000004,0.324,0.37,-0.045999999999999985,0.26,0.298,-0.03799999999999998
"Gordon, Nick","624503","2024","275","196",0.227,0.217,0.010000000000000009,0.369,0.355,0.014000000000000012,0.271,0.267,0.0040000000000000036
"Caratini, Victor","605170","2024","274","195",0.269,0.261,0.008000000000000007,0.408,0.404,0.003999999999999948,0.324,0.326,-0.0020000000000000018
"Sosa, Edmundo","624641","2024","274","186",0.257,0.239,0.018000000000000016,0.422,0.395,0.02699999999999997,0.318,0.307,0.01100000000000001
"Bride, Jonah","681146","2024","272","184",0.276,0.224,0.05200000000000002,0.461,0.339,0.122,0.351,0.304,0.046999999999999986
"Wisely, Brett","689172","2024","272","192",0.238,0.215,0.022999999999999993,0.345,0.325,0.019999999999999962,0.272,0.263,0.009000000000000008
"McCormick, Chas","676801","2024","267","174",0.211,0.221,-0.010000000000000009,0.306,0.361,-0.05499999999999999,0.257,0.286,-0.02899999999999997
"Senzel, Nick","669222","2024","267","176",0.195,0.228,-0.033,0.331,0.361,-0.02999999999999997,0.273,0.301,-0.02799999999999997
"Carlson, Dylan","666185","2024","265","163",0.209,0.198,0.010999999999999982,0.277,0.286,-0.008999999999999952,0.257,0.258,-0.0010000000000000009
"Murphy, Sean","669221","2024","264","167",0.193,0.211,-0.017999999999999988,0.352,0.401,-0.049000000000000044,0.281,0.309,-0.02799999999999997
"Higashioka, Kyle","543309","2024","263","174",0.22,0.216,0.0040000000000000036,0.476,0.434,0.04199999999999998,0.314,0.299,0.015000000000000013
"Loperfido, Joey","694388","2024","262","150",0.214,0.204,0.010000000000000009,0.35,0.315,0.034999999999999976,0.268,0.256,0.01200000000000001
"Wallner, Matt","670242","2024","261","126",0.259,0.23,0.028999999999999998,0.523,0.479,0.04400000000000004,0.385,0.359,0.026000000000000023
"Gallo, Joey","608336","2024","260","122",0.161,0.171,-0.010000000000000009,0.336,0.359,-0.022999999999999965,0.276,0.288,-0.011999999999999955
"Peralta, David","444482","2024","260","182",0.267,0.258,0.009000000000000008,0.415,0.385,0.02999999999999997,0.329,0.318,0.01100000000000001
"Herrera, Iván","671056","2024","259","178",0.301,0.288,0.013000000000000012,0.428,0.46,-0.03200000000000003,0.351,0.367,-0.016000000000000014
"Heyward, Jason","518792","2024","258","178",0.211,0.232,-0.02100000000000002,0.412,0.354,0.057999999999999996,0.3,0.293,0.007000000000000006
"Martin, Austin","668885","2024","257","188",0.253,0.26,-0.007000000000000006,0.352,0.35,0.0020000000000000018,0.297,0.303,-0.006000000000000005
"Hays, Austin","669720","2024","255","179",0.255,0.232,0.022999999999999993,0.396,0.38,0.016000000000000014,0.303,0.294,0.009000000000000008
"Calhoun, Willie","641432","2024","254","199",0.245,0.257,-0.01200000000000001,0.38,0.364,0.016000000000000014,0.305,0.311,-0.006000000000000005
"Walls, Taylor","670764","2024","252","154",0.183,0.183,0,0.248,0.263,-0.015000000000000013,0.245,0.255,-0.010000000000000009
"Yepez, Juan","660766","2024","249","188",0.283,0.251,0.03199999999999997,0.429,0.366,0.063,0.331,0.303,0.028000000000000025
"Montero, Elehuris","660707","2024","247","171",0.205,0.208,-0.0030000000000000027,0.304,0.349,-0.044999999999999984,0.254,0.279,-0.025000000000000022
"Ramírez, Harold","623912","2024","246","189",0.261,0.235,0.026000000000000023,0.324,0.318,0.006000000000000005,0.265,0.256,0.009000000000000008
"Taylor, Chris","621035","2024","246","140",0.202,0.216,-0.013999999999999985,0.3,0.345,-0.044999999999999984,0.272,0.297,-0.024999999999999967
"Grossman, Robbie","543257","2024","245","152",0.212,0.217,-0.0050000000000000044,0.293,0.315,-0.02200000000000002,0.283,0.301,-0.018000000000000016
"Ibáñez, Andy","628451","2024","244","163",0.241,0.214,0.026999999999999996,0.357,0.331,0.025999999999999968,0.287,0.27,0.01699999999999996
"Casas, Triston","671213","2024","243","135",0.241,0.215,0.025999999999999995,0.462,0.447,0.015000000000000013,0.342,0.327,0.015000000000000013
"Grandal, Yasmani","518735","2024","243","173",0.228,0.241,-0.012999999999999984,0.4,0.43,-0.02999999999999997,0.308,0.327,-0.019000000000000017
"Farmer, Kyle","571657","2024","242","168",0.214,0.223,-0.009000000000000008,0.353,0.371,-0.018000000000000016,0.285,0.297,-0.01200000000000001
"Marte, Noelvi","682622","2024","242","155",0.21,0.225,-0.015000000000000013,0.301,0.353,-0.05199999999999999,0.243,0.272,-0.029000000000000026
"Flores, Wilmer","527038","2024","242","186",0.206,0.22,-0.014000000000000012,0.318,0.356,-0.03799999999999998,0.262,0.292,-0.02999999999999997
"Fletcher, Dominic","666150","2024","241","168",0.206,0.22,-0.014000000000000012,0.256,0.291,-0.034999999999999976,0.227,0.25,-0.022999999999999993
"Anderson, Tim","641313","2024","241","166",0.214,0.215,-0.0010000000000000009,0.226,0.292,-0.06599999999999998,0.208,0.235,-0.026999999999999996
"Rendon, Anthony","543685","2024","238","175",0.218,0.226,-0.008000000000000007,0.267,0.337,-0.07,0.264,0.299,-0.034999999999999976
"Vargas, Miguel","678246","2024","237","152",0.15,0.175,-0.024999999999999994,0.257,0.301,-0.043999999999999984,0.233,0.265,-0.032
"Trevino, Jose","624431","2024","234","171",0.215,0.2,0.014999999999999986,0.354,0.316,0.03799999999999998,0.284,0.269,0.014999999999999958
"Fairchild, Stuart","656413","2024","233","152",0.215,0.215,0,0.368,0.392,-0.02400000000000002,0.288,0.298,-0.010000000000000009
"McCann, James","543510","2024","233","162",0.234,0.241,-0.0069999999999999785,0.388,0.424,-0.035999999999999976,0.288,0.315,-0.027000000000000024
"Hampson, Garrett","641658","2024","231","158",0.23,0.206,0.02400000000000002,0.3,0.297,0.0030000000000000027,0.255,0.252,0.0030000000000000027
"Malloy, Justyn-Henry","669234","2024","230","119",0.203,0.179,0.02400000000000002,0.366,0.341,0.024999999999999967,0.291,0.272,0.01899999999999996
"Velázquez, Nelson","676369","2024","230","147",0.2,0.213,-0.012999999999999984,0.366,0.403,-0.03700000000000003,0.28,0.307,-0.02699999999999997
"LeMahieu, DJ","518934","2024","228","173",0.204,0.241,-0.037000000000000005,0.259,0.377,-0.118,0.239,0.305,-0.066
"Ahmed, Nick","605113","2024","228","165",0.229,0.226,0.0030000000000000027,0.295,0.327,-0.03200000000000003,0.248,0.265,-0.017000000000000015
"Barger, Addison","680718","2024","225","149",0.197,0.226,-0.028999999999999998,0.351,0.397,-0.04600000000000004,0.262,0.294,-0.03199999999999997
"Goodman, Hunter","696100","2024","224","149",0.19,0.208,-0.017999999999999988,0.417,0.413,0.0040000000000000036,0.274,0.283,-0.008999999999999952
"Biggio, Cavan","624415","2024","224","118",0.197,0.179,0.018000000000000016,0.303,0.245,0.057999999999999996,0.285,0.26,0.024999999999999967
"Mitchell, Garrett","669003","2024","224","127",0.255,0.228,0.026999999999999996,0.469,0.372,0.09699999999999998,0.351,0.311,0.03999999999999998
"Valdez, Enmanuel","665839","2024","223","153",0.214,0.231,-0.017000000000000015,0.363,0.418,-0.05499999999999999,0.275,0.308,-0.032999999999999974
"Acuña Jr., Ronald","660670","2024","222","139",0.25,0.256,-0.006000000000000005,0.365,0.43,-0.065,0.322,0.35,-0.02799999999999997
"Schneemann, Daniel","682177","2024","221","126",0.218,0.208,0.010000000000000009,0.368,0.316,0.05199999999999999,0.295,0.28,0.014999999999999958
"Pagés, Pedro","686780","2024","218","147",0.238,0.223,0.014999999999999986,0.376,0.354,0.02200000000000002,0.286,0.283,0.0030000000000000027
"Gonzalez, Romy","663853","2024","216","145",0.266,0.251,0.015000000000000013,0.417,0.425,-0.008000000000000007,0.311,0.317,-0.006000000000000005
"Soderstrom, Tyler","691016","2024","213","137",0.233,0.235,-0.001999999999999974,0.429,0.493,-0.064,0.322,0.351,-0.02899999999999997
"Slater, Austin","596103","2024","212","121",0.209,0.231,-0.02200000000000002,0.266,0.326,-0.06,0.273,0.307,-0.033999999999999975
"Lipscomb, Trey","702358","2024","211","152",0.2,0.228,-0.027999999999999997,0.232,0.294,-0.06199999999999997,0.231,0.271,-0.04000000000000001
"Jiménez, Leo","677870","2024","210","123",0.229,0.225,0.0040000000000000036,0.358,0.368,-0.010000000000000009,0.308,0.313,-0.0050000000000000044
"Stowers, Kyle","669065","2024","209","119",0.208,0.217,-0.009000000000000008,0.333,0.374,-0.04099999999999998,0.265,0.291,-0.025999999999999968
"Grisham, Trent","663757","2024","209","125",0.19,0.196,-0.006000000000000005,0.385,0.389,-0.0040000000000000036,0.295,0.303,-0.008000000000000007
"Mateo, Jorge","622761","2024","208","149",0.229,0.227,0.0020000000000000018,0.401,0.351,0.050000000000000044,0.286,0.278,0.007999999999999952
"Holliday, Jackson","702616","2024","208","122",0.189,0.19,-0.0010000000000000009,0.311,0.337,-0.026000000000000023,0.251,0.263,-0.01200000000000001
"Jankowski, Travis","608671","2024","207","146",0.2,0.207,-0.0069999999999999785,0.242,0.256,-0.014000000000000012,0.234,0.245,-0.010999999999999982
"Noel, Jhonkensy","678877","2024","198","117",0.218,0.217,0.0010000000000000009,0.486,0.444,0.04199999999999998,0.331,0.325,0.006000000000000005
"Olivares, Edward","658668","2024","196","141",0.224,0.274,-0.05000000000000002,0.333,0.398,-0.065,0.276,0.333,-0.056999999999999995
"Norby, Connor","681393","2024","194","115",0.236,0.224,0.011999999999999983,0.438,0.448,-0.010000000000000009,0.316,0.316,0
"Stewart, DJ","621466","2024","194","111",0.177,0.21,-0.033,0.297,0.358,-0.061,0.29,0.33,-0.040000000000000036
"Julks, Corey","667452","2024","189","124",0.214,0.214,0,0.306,0.315,-0.009000000000000008,0.26,0.27,-0.010000000000000009
"Jung, Josh","673962","2024","188","131",0.264,0.24,0.02400000000000002,0.421,0.409,0.01200000000000001,0.311,0.296,0.015000000000000013
"Canzone, Dominic","686527","2024","188","117",0.196,0.212,-0.015999999999999986,0.381,0.435,-0.05399999999999999,0.28,0.31,-0.02999999999999997
"Guillorme, Luis","641645","2024","187","128",0.205,0.223,-0.018000000000000016,0.273,0.3,-0.02699999999999997,0.263,0.285,-0.021999999999999964
"Stubbs, Garrett","596117","2024","187","115",0.207,0.192,0.014999999999999986,0.262,0.24,0.02200000000000002,0.258,0.249,0.009000000000000008
"Cameron, Daz","663662","2024","186","121",0.2,0.219,-0.01899999999999999,0.329,0.358,-0.02899999999999997,0.258,0.284,-0.025999999999999968
"Thaiss, Matt","642136","2024","186","100",0.204,0.193,0.010999999999999982,0.299,0.333,-0.03400000000000003,0.286,0.295,-0.009000000000000008
"Alexander, Blaze","677942","2024","185","118",0.247,0.203,0.043999999999999984,0.343,0.29,0.05300000000000005,0.298,0.262,0.035999999999999976
"Lee, Brooks","686797","2024","185","147",0.221,0.243,-0.021999999999999992,0.32,0.355,-0.034999999999999976,0.252,0.282,-0.02999999999999997
"Beck, Jordan","687597","2024","184","106",0.188,0.208,-0.01999999999999999,0.276,0.332,-0.055999999999999994,0.231,0.265,-0.034
"Pache, Cristian","665506","2024","183","102",0.2,0.195,0.0050000000000000044,0.279,0.294,-0.014999999999999958,0.25,0.255,-0.0050000000000000044
