"id","name","side","avg_bat_speed","swing_tilt","attack_angle","attack_direction","ideal_attack_angle_rate","avg_intercept_y_vs_plate","avg_intercept_y_vs_batter","avg_batter_y_position","avg_batter_x_position","competitive_swings"
519317,"Stanton, Giancarlo","R","81.219836961",26.15572599332131,8.688617795094567,-2.713079549778768,0.6036414565826332,2.2783488783976646,27.22742997345901,24.94908109506134,33.007204730471145,714
665833,"Cruz, Oneil","L","78.533224835",32.946652687076714,8.373715996117653,-6.744362184204612,0.4197952218430034,9.07090427174135,35.287562912563125,26.216658640821787,28.32284718834723,879
678877,"Noel, Jhonkensy","R","77.990894914",29.965989174224095,9.79584066212426,-13.079184959119875,0.5201149425287358,10.591152377913229,39.369060643818315,28.777908265905094,30.250807819144885,348
672744,"Canario, Alexander","R","77.98663175",33.33210897092367,9.058681918573791,8.010139616889381,0.5249999999999999,-4.875254713236038,27.059842998468756,31.9350977117048,26.8134440467747,40
694175,"León, Pedro","R","77.833039211",29.275194362289326,12.881384819883332,-6.0504581792840595,0.5263157894736842,2.4598045635102164,32.45196350448062,29.992158940970388,29.668191006697615,38
656941,"Schwarber, Kyle","L","77.516124338",29.303970126098193,13.05259932108357,-4.499895611791626,0.6736183524504691,9.550856577845462,31.260306285163434,21.70944970731798,26.581266801081924,959
691023,"Walker, Jordan","R","77.306008447",32.237505161478154,5.46772762648751,-10.440062485932087,0.4431818181818182,5.886051200136497,33.959644506557,28.073593306420484,27.638493465679005,264
670242,"Wallner, Matt","L","77.291779398",32.16559738282329,11.894743489762,-3.3065969836321005,0.47710843373493983,9.26472000786585,36.0375225933518,26.772802585485934,31.228289083122554,415
691406,"Caminero, Junior","R","77.236120114",25.399437895477625,5.289983456690459,-2.6081210287842347,0.5151515151515152,7.610271135776287,34.184533336688375,26.57426220091208,27.953590082980345,264
592450,"Judge, Aaron","R","77.146849535",39.80010681588739,14.371585992799305,-4.515250961095985,0.5128712871287129,0.18174117959084027,29.899303136503285,29.717561956912444,33.870395960539035,1010
665856,"Camargo, Jair","R","77.088799",36.18623556000306,17.036859370208777,-9.350748985252247,0.6,8.780980048158185,37.75227958532541,28.971299537167226,28.41166826870684,10
666464,"Encarnacion, Jerar","R","76.978635023",35.980422690124406,8.848899006602661,4.209745745961467,0.4647887323943662,1.3162448580410862,29.317125198531954,28.000880340490856,31.618756473496326,213
660670,"Acuña Jr., Ronald","R","76.825825542",34.91874569312238,10.656384832965939,4.583329054567305,0.5882352941176471,1.1241570867186899,31.11420570452519,29.9900486178065,29.142682295287276,323
666176,"Adell, Jo","R","76.685551922",32.78973181167297,4.8678991504631774,-4.043945735546742,0.4271356783919598,0.3103776989024907,25.476237610547077,25.165859911644574,28.60062391664735,796
656305,"Chapman, Matt","R","76.599640596",26.396644584599947,6.161607921947377,-2.8291389442180765,0.5151515151515152,-1.798315129491662,26.76412880548505,28.562443934976713,30.31143678844625,990
670541,"Alvarez, Yordan","L","76.545736991",35.10172761967377,8.778284490767723,-5.994497814587663,0.4212253829321662,10.24159879836423,36.755198922745535,26.513600124381302,27.66220894497433,914
593934,"Sanó, Miguel","R","76.462873028",33.730473443077344,12.017066887882587,-8.608572885234421,0.5352112676056338,1.9338146802704883,28.89629322577065,26.962478545500158,29.199671503494933,142
660271,"Ohtani, Shohei","L","76.315503248",35.06298204763032,11.317201031466272,-1.6800891295919462,0.5155279503105591,-2.444107122266232,26.79389475826381,29.238001880530046,29.904251244590597,1127
683002,"Henderson, Gunnar","L","76.28623982",30.52201977231019,8.320931334159853,2.9431149042192986,0.4743011722272317,7.702006699816339,32.563047088508384,24.86104038869205,26.621813837628935,1109
677594,"Rodríguez, Julio","R","76.256220027",32.969315030327465,8.0558372407112,-2.9366554156522824,0.4725274725274726,9.800707639524743,33.555906105497066,23.75519846597232,30.42720094307748,1092
682619,"Martinez, Orelvis","R","76.190822",35.47275907975312,18.13265071806004,-16.111139568721093,0.6,8.103975229876351,37.275808335207614,29.171833105331267,22.662225536399074,5
671286,"Rodríguez, Johnathan","R","76.170179846",33.03037103293991,9.858502675005536,-2.536172194686836,0.27692307692307694,6.251026302366974,33.98187591739789,27.73084961503091,30.063572093584433,65
666624,"Morel, Christopher","R","76.088461255",27.279288456189967,13.088427359613386,-5.775753833133216,0.7353556485355649,5.5806050261166895,32.71719971320884,27.136594687092163,28.26444010981926,956
663550,"Cabbage, Trey","L","75.918473784",37.36517474778278,13.327805119645683,-10.007594722618359,0.3851351351351352,7.312300587183361,33.34266678023753,26.030366193054185,27.35062414828397,148
665489,"Guerrero Jr., Vladimir","R","75.877687505",28.635183754193946,3.2408571346797657,-0.44293607063275353,0.3738049713193117,4.650730499744476,32.43012767943906,27.77939717969457,29.322874439129453,1046
575929,"Contreras, Willson","R","75.85372691",31.470099262144426,9.913286953312888,-1.5994516462477053,0.5034722222222222,8.506655095957345,26.741910604624355,18.23525550866701,30.397597560188274,576
656448,"Garrett, Stone","R","75.729082308",28.97242117919214,7.382515195686011,5.748179983275148,0.6923076923076923,-18.806040402874007,18.867345892924202,37.67338629579822,31.72311065589328,13
669003,"Mitchell, Garrett","L","75.701059326",33.56675088636,10.652844564988468,4.303235881124629,0.5777126099706746,-0.815505389684474,29.26938403315568,30.084889422840153,27.38830842712028,341
545361,"Trout, Mike","R","75.651311117",37.1653012276203,8.257830706274332,-2.360339963394373,0.5053191489361702,-4.200403307300553,25.82477964116092,30.025182948461474,25.900446367532187,188
656180,"Adams, Riley","R","75.517762825",36.44553414121896,8.66876831964131,-2.0710421374181127,0.3811659192825112,-1.3693176318877354,26.76106295286309,28.130380584750828,29.559063334600562,223
691176,"Domínguez, Jasson","R","75.447046957",31.328417333413835,6.315672528193578,-0.13509943878208602,0.47826086956521746,1.1256968615824865,29.486469249252533,28.36077238767003,24.377086462221484,115
621550,"Wisdom, Patrick","R","75.433341299",31.133951696808737,14.281659168284717,-7.33998956130395,0.6428571428571429,2.788722747469541,31.603303150599782,28.81458040313025,30.567344938209025,308
665742,"Soto, Juan","L","75.428274083",27.135278527221548,12.195014613431029,2.5412732467758956,0.6080347448425623,0.37039655632518254,25.891565758996293,25.521169202671118,29.448078192414883,921
701305,"Dezenzo, Zach","R","75.421435045",39.878582582192124,10.419318318695888,1.5583664117608642,0.33333333333333326,3.9841050063612644,30.752859225974216,26.768754219612937,27.006942604719594,111
624585,"Soler, Jorge","R","75.406534926",33.48378531193043,10.99425432760132,-9.594352134479033,0.565266742338252,1.579058307748966,29.251717904832727,27.672659597083772,29.25326945568473,881
656541,"Hilliard, Sam","L","75.278704084",27.31988030804052,9.701708370068223,-0.957066350625487,0.4923664122137405,5.954055893932106,32.65538978786569,26.701333893933576,28.675677920574334,262
671218,"Ramos, Heliot","R","75.240581191",32.8929784911972,8.456255181754457,3.397484379756004,0.4673539518900344,1.8603363052095268,26.451427219628933,24.591090914419404,28.162281001942986,873
592669,"Renfroe, Hunter","R","75.240395055",25.705006625503877,9.093600294006823,-9.906840445669438,0.6624405705229792,8.977350712470779,38.57082922578699,29.593478513316214,29.636940524127187,631
624413,"Alonso, Pete","R","75.234998024",31.68722938983064,9.806640777255053,-2.894289757568863,0.5625000000000002,5.664888694033434,30.15043284318689,24.485544149153455,28.40745765170356,992
663586,"Riley, Austin","R","75.230383329",32.61718318239448,9.362943815653512,-3.47623497417258,0.4641909814323608,6.027770044716057,35.052344423573594,29.02457437885755,27.946271657748742,754
641933,"O'Neill, Tyler","R","75.223714843",34.10292211452191,17.644374640974583,-7.100337544735566,0.5347885402455661,6.319883453803437,31.356373488514887,25.036490034711456,24.354570004781902,733
592518,"Machado, Manny","R","75.219474579",25.61923721427286,6.808719502727708,-0.24195349493157847,0.5430784123910938,6.49557568575957,30.99307267819559,24.497496992436012,31.381695994952807,1033
677956,"Hinds, Rece","R","75.214891196",39.71941347149842,9.493855106662428,-10.379274443698819,0.4347826086956521,3.9265403373956156,35.15329753988159,31.226757202485974,27.043272081574933,92
682829,"De La Cruz, Elly","R","75.173203152",35.21541494399666,9.607012748176658,0.5465407732130327,0.5272727272727272,7.849263023394632,36.06916370253606,28.219900679141432,29.661186418884114,990
660821,"Sánchez, Jesús","L","75.164348833",30.735839909163253,7.916466176870666,2.4924245871305803,0.5084175084175084,4.30900489137763,31.989596451200008,27.680591559822393,29.58850803553366,891
686554,"Dunn, Oliver","L","75.160182446",28.8743153064503,11.511820769927093,-2.0318736211436743,0.6187050359712231,-0.8622829740600225,28.48626292051461,29.348545894574638,24.373327649697536,139
660707,"Montero, Elehuris","R","75.116486862",34.368572904164104,7.60624413894352,-15.183554670427627,0.38775510204081637,5.644266181550624,37.40439726077553,31.760131079224898,22.906094542744793,392
663624,"Mountcastle, Ryan","R","75.092982121",37.356205630188896,4.7251005260421,1.4583481603196526,0.36160714285714285,-0.8542121313529721,25.42916571368311,26.283377845036075,31.114255037908748,896
572233,"Walker, Christian","R","75.040134236",30.33490214081018,8.723163486908302,-3.701048949651645,0.4694323144104802,2.7643040572503503,31.041029365123116,28.27672530787277,28.1778241542305,916
693049,"Colás, Oscar","L","74.974384328",32.72486341495121,3.936509218079467,-2.917301070296946,0.3880597014925374,0.6686934837869674,30.09831179037171,29.42961830658475,25.521642842940956,67
670042,"Raley, Luke","L","74.970934029",31.475263147798003,13.171282804366522,-4.137683195572753,0.6183510638297871,3.194475172547124,32.223261162823384,29.028785990276273,27.482482590401556,752
665120,"Walsh, Jared","L","74.967735254",32.89460580840222,12.2553603051219,5.187102319968197,0.6440677966101694,1.5729456002779216,25.87320013423462,24.300254533956707,26.795595756097693,59
696100,"Goodman, Hunter","R","74.917417605",24.14121072258631,10.062535934230624,-8.616266778089027,0.6987654320987652,13.313471808095567,40.654208532601515,27.34073672450593,28.78245487252103,405
670223,"Mervis, Matt","L","74.907135625",30.83126604261738,13.347058834548603,-12.073509674217895,0.6458333333333334,6.810171487650789,34.02179719581543,27.211625708164632,28.27300130452624,48
595879,"Báez, Javier","R","74.825682646",30.4802893927396,11.32866437370989,-6.714749676395322,0.5737704918032788,4.5583358531060325,31.678776036574753,27.120440183468723,28.601745599301,427
663698,"Bart, Joey","R","74.825261632",35.565446159485965,11.33206045811908,-4.378104826841705,0.4436781609195401,6.341639156189643,35.82550131898809,29.483862162798456,26.907403442178392,435
671739,"Harris II, Michael","L","74.719573377",29.84316512894138,7.057141181152163,-2.01216438342081,0.49540078843626806,0.6876226916551733,31.506225268864142,30.818602577208967,30.10886089535574,761
665487,"Tatis Jr., Fernando","R","74.711434418",31.357324837710557,10.448680666837385,1.501839080983791,0.5801886792452828,3.690981267292326,30.084091085877716,26.39310981858539,29.303984250325943,636
669394,"Burger, Jake","R","74.688491916",23.65247680340558,8.354023621348547,-6.122072466800922,0.5479009687836384,9.534714987465946,32.79223017536207,23.257515187896125,32.79585950505458,929
682985,"Greene, Riley","L","74.687512385",43.437724585798726,11.900189884358836,0.44819464175575124,0.43644544431946014,6.054432507770787,32.28013721776471,26.225704709993913,23.206864233222866,889
661388,"Contreras, William","R","74.668738789",28.24166041833916,10.022095160790206,1.448277229188075,0.6339449541284404,1.833504156512973,30.86716058798475,29.03365643147178,27.596596110326857,1090
677951,"Witt Jr., Bobby","R","74.664595032",29.838153134411996,5.909508523923245,-2.0707056132789283,0.48514851485148514,0.9748890941925419,29.418015875507084,28.443126781314547,24.037067862592146,1111
671213,"Casas, Triston","L","74.648133833",36.6236502539273,11.851088202329903,0.7745814578486583,0.521613832853026,-1.7472430763375948,30.274392070318076,32.021635146655655,29.629111855677525,347
672724,"Peraza, Oswald","R","74.592851538",25.989265947305178,4.65251969039638,-4.392429414805088,0.38461538461538464,0.854701590684041,30.11693909051408,29.26223749983004,27.680456643093578,13
650907,"Pinto, René","R","74.562979818",31.115669335639385,9.729072892092638,-2.9583178279064484,0.5636363636363636,4.307196884593543,27.197051798052144,22.889854913458603,28.467316606513236,55
673357,"Robert Jr., Luis","R","74.556877927",36.14713561181757,9.71794797012115,-1.691823859999875,0.49159663865546216,-3.707387277209149,27.697249560335756,31.404636837544906,27.132255081944024,714
677800,"Abreu, Wilyer","L","74.554858995",31.670433380261763,11.08070860281432,-3.021885913855871,0.537037037037037,0.9039393554183027,31.88440178561605,30.980462430197754,26.75217514971577,756
663728,"Raleigh, Cal","R","74.517157104",32.30260335739062,16.778473510797244,-7.8477703354582555,0.4550359712230216,9.670265342596995,37.80746692614132,28.137201583544314,25.522402961221033,1112
680769,"Alexander, CJ","L","74.515627778",37.54185928035207,17.710320256211894,-17.882575000460292,0.4444444444444444,10.405839998450485,39.5859631709902,29.18012317253972,26.412826204506523,18
694671,"Langford, Wyatt","R","74.493879035",31.007508973937004,11.211529774454219,-4.398248516240825,0.5567765567765569,4.566933341377632,33.20643841650976,28.639505075132128,27.958916856353287,819
621043,"Correa, Carlos","R","74.481607803",30.612845099905282,6.995692685641684,-1.8302449953958069,0.45279383429672443,2.1579028548295742,27.458988484620978,25.301085629791412,29.286416067932592,519
672356,"Arias, Gabriel","R","74.476482441",28.48971931607996,8.04928778648648,0.8494911170762562,0.44067796610169485,1.225205119424637,31.698028475593087,30.47282335616844,32.955669388282324,295
656577,"Jackson, Alex","R","74.407872028",30.234432565585557,10.56125849299566,-5.055340378230423,0.611888111888112,3.992688299296597,33.985774368138834,29.993086068842224,27.325530617441533,286
691016,"Soderstrom, Tyler","L","74.401324455",30.62557277787377,13.481464181367867,0.7321952950367745,0.5202492211838008,-0.12050443813929561,30.25703152599752,30.37753596413681,31.485173657688897,321
642133,"Tellez, Rowdy","L","74.399210704",28.879731666131903,5.295784853809893,-7.307036285506804,0.44189852700490995,5.88468447808581,33.208379365551224,27.32369488746541,26.449473682055057,611
680718,"Barger, Addison","L","74.36954932",32.54181432267026,7.824807765534905,0.6858975839406933,0.4532577903682719,-6.1008266879939255,25.080765314846506,31.181592002840436,26.255033490117306,353
700242,"Sweeney, Trey","L","74.334115427",29.820600212260192,11.928382892866457,-4.3315167625788575,0.6432160804020101,5.69455514136115,34.30822340057561,28.61366825921445,26.898737232130337,199
621439,"Buxton, Byron","R","74.321311261",33.95932764087516,14.25312746833836,-10.095944011287154,0.5653495440729482,3.8661613310001526,29.187116364320186,25.320955033320036,26.547393673163825,658
668723,"Vilade, Ryan","R","74.296292065",33.0020337594399,3.232065924563336,-1.2927498232560948,0.3804347826086957,-0.9025347684286968,30.610666357197026,31.51320112562573,26.741664290196894,92
671732,"Butler, Lawrence","L","74.192122248",31.43753444055304,3.975063289235647,0.31180075301196025,0.3875862068965518,1.8624139435774383,28.5997825719969,26.737368628419475,30.33548620188191,725
682634,"Alcántara, Kevin","R","74.1772175",29.23857731310268,5.044638181508711,3.5944232194334793,0.3333333333333333,-2.273626767001797,28.80431213347005,31.077938900471846,33.41379894802925,12
656484,"Gray, Tristan","L","74.142261552",32.15815567719258,14.52138114962538,-17.568385485711907,0.4482758620689654,4.717032373962226,34.33754322488006,29.620510850917825,29.278730240328336,58
669127,"Langeliers, Shea","R","74.136804091",29.471357704311956,12.34533270379241,-5.65894124261825,0.6342321219226261,11.02394679339562,37.30584062873056,26.28189383533494,29.62350736808344,853
680118,"Blanco, Dairon","R","74.122232872",30.357942425135285,9.51249876876112,-0.47526458490136175,0.5641025641025642,-2.2913050314575014,25.399727543163582,27.691032574621076,29.00694249058042,195
